id,line_itemable_id,line_itemable_type,description,long_description,quantity,rate,unit,item_order,discount,type
37539,6069,invoice,"Honorarios Legales - Departamento de Recuperación de Activos","Gestión y manejo de Cobro Extrajudicial a COMERCIALIZADORA ARANGO Y ARANGO, S.A  | $436.93 30/10/2023 | Abono 3 - Tranferencia de Banistmo.",1.00,52.43,,1,0.00,Honorarios
37540,6070,invoice,"Atención a:","Ekatherina De León Zorita",1.00,0.00,,1,0.00,Honorarios
37541,6070,invoice,"Pagos a Terceros","Gastos iniciales dentro del Proceso Ejecutivo Hipotecario de Bien Inmueble interpuesto por BANCO GENERAL, S.A. vs. Samuel Daniel Ossa Martinez  (Finca No. 296209)",1.00,175.00,,2,0.00,Gastos
37542,6071,invoice,"Honorarios Legales - Departamento de Recuperación de Activos","Gestión de Cobro Extrajudicial COCHEZ Y CIA., S.A. vs. VENTAS Y SERVICIOS LA PROSPERIDAD <br />  <br />  <br />  <br />  <br />  <br />  ********************<br />  Diferencia correspondiente a 20% de abono 33, 34 y 35, saldo a favor cubrio hasta parte del abono 33 quedando una diferencia por 15.22.",1.00,134.62,,1,0.00,Honorarios
37548,6072,invoice,"Honorarios Legales - Departamento de Recuperación de Activos","Honorarios Legales correspondientes al 50% en concepto de adjudicación dentro del Proceso Ejecutivo Hipotecario interpuesto por GLOBAL BANK, CORP. vs. ADONYS ANEL ARCIA GAITAN",1.00,2037.73,,1,0.00,Honorarios
37549,6072,invoice,"Honorarios Legales - Departamento de Recuperación de Activos","Honorarios Legales correspondientes a devolución de documentos inscritos dentro de la adjudicación de ADONYS ANEL ARCIA GAITAN",1.00,300.00,,2,0.00,Honorarios
37550,6073,invoice,"Honorarios Legales - Departamento de Recuperación de Activos","Honorarios Legales correspondientes al 25% por presentación de demanda dentro del Proceso Ejecutivo Hipotecario de Bien Inmueble interpuesto por GLOBAL BANK, CORP en contra de BORIS LENIN PARDO Y BARBARA ELIDA DUTARY",1.00,1360.42,,1,0.00,Honorarios
37551,6074,invoice,"Pagos a Terceros","En concepto de expensas de litis al defensor de ausente dentro del Proceso Ejecutivo Hipotecario de Bien Inmueble BANCO DELTA, S.A. vs. RIGOBERTO CHAVEZ",1.00,450.00,,1,0.00,Gastos
37552,6075,invoice,"Pagos a Terceros","En concepto de expensas de litis al defensor de ausente dentro del Proceso Ejecutivo Hipotecario BANCO DELTA, S.A. vs. NORA ESTHER DÍAZ DE TEJERIA (DEUDORA) y JORGE ELOY CASTILLO CALDERON, Finca No. 26857",1.00,650.00,,1,0.00,Gastos
37553,6076,invoice,"Pagos a Terceros","Impuesto de Inmueble de la Finca No.42147 propiedad de Inmobiliaria Maorgo S.A. (Casa en Decameron) con el beneficio del 25% por pago completo correspondiente al año 2024.<br />  *US$ 135.87 es el impuesto sin el descuento del 25%.",1.00,101.90,,1,0.00,Gastos
37554,6076,invoice,"Pagos a Terceros","Impuesto de Inmueble de la Finca No. F8023429 propiedad de Manuel Alejandro Orozco Gonzalvez con usufructo a Martha Icela Gonzalvez Lezcano (Casa de San Francisco) con el beneficio del 25% por pago completo correspondiente al año 2024.<br />  *US$ 761.62 es el impuesto sin el descuento del 25%.",1.00,571.21,,2,0.00,Gastos
37555,6076,invoice,"Pagos a Terceros","Impuesto de Inmueble de la Finca No.337863 propiedad de Fundación Paul-Do-Mar (P.H. Acqua II) con el beneficio del 25% por pago completo correspondiente al año 2024.<br />  *US$ 1005.31 es el impuesto sin el descuento del 25%.",1.00,753.98,,3,0.00,Gastos
37556,6076,invoice,"Pagos a Terceros","Impuesto de Inmueble de la Finca No.42147 propiedad de Fundación Micelago (P.H. Residencial Costa Dorada) con el beneficio del 25% por pago completo correspondiente al año 2024.<br />  *US$ 7570.00 es el impuesto sin el descuento del 25%.",1.00,5677.50,,4,0.00,Gastos
37557,1962,estimate,"Honorarios Legales - Departamento Inmobiliario e Infraestructura","Honorarios Legales en concepto de 'Contrato de Iguala o Retainer' para el mes de Octubre 2023",1.00,2400.00,,1,0.00,Honorarios
37558,1963,estimate,"Honorarios Legales - Departamento Laboral","Asesoría Legal Noviembre 2023.",1.00,1200.00,,1,0.00,Honorarios
37559,1962,estimate,"Gastos Administrativos","Gastos adicionales en concepto de pago por hojas adicionales de los Certificados de Registro Público de las Fincas de Inversiones Ventaviv para el proceso de traspaso de las fincas a la Nación.",1.00,40.00,,2,NULL,Honorarios
37560,1964,estimate,"Honorarios Legales - Departamento Laboral","Contrato de servicio de Asesoramiento Mensual:<br />  RETAINER (LABORAL-MIGRACIÓN), para el mes de Octubre 2023.",1.00,437.50,,1,0.00,Honorarios
37561,1964,estimate,"Gastos Administrativos",,1.00,17.50,,2,0.00,Gastos
37562,1965,estimate,"Honorarios Legales - Departamento Laboral","Contrato de servicio de Asesoramiento Mensual:<br />  RETAINER (LABORAL-MIGRACIÓN), para el mes de Octubre 2023.",1.00,437.50,,1,0.00,Honorarios
37563,1965,estimate,"Gastos Administrativos",,1.00,17.50,,3,0.00,Gastos
37564,1966,estimate,"Honorarios Legales Departamento Derecho Laboral","Honorarios Legales por conversaciones sostenidas con abogado de Lorena Calvo (2 horas estimado)",1.00,450.00,,1,100.00,Honorarios
37565,1966,estimate,"Honorarios Legales Departamento Derecho Laboral","Honorarios Legales por atención de citación ante el Departamento de Conciliación Individual del MITRADEL (2 horas estimado)",1.00,450.00,,2,125.00,Honorarios
37566,1966,estimate,"Gastos Administrativos",,1.00,15.00,,3,NULL,Gastos
37567,1967,estimate,"Pagos a Terceros","Gestión ante la DGI",1.00,150.00,,1,NULL,Honorarios
37568,1968,estimate,"Honorarios Legales - Departamento Laboral","Contrato de servicio de Asesoramiento Mensual:<br />  RETAINER (LABORAL-MIGRACIÓN), para el mes de Octubre 2023.",1.00,437.50,,1,0.00,Honorarios
37569,1968,estimate,"Gastos Administrativos",,1.00,17.50,,2,0.00,Honorarios
37570,1969,estimate,"Honorarios Legales - Departamento Laboral","Contrato de Servicio de Asesoramiento mensual: RETAINER (LABORAL- MIGRACIÓN) , por el mes de Octubre 2023.",1.00,437.50,,1,0.00,Honorarios
37571,1969,estimate,"Gastos Administrativos",,1.00,17.50,,2,0.00,Honorarios
37572,1970,estimate,"Honorarios Legales - Departamento Corporativo","Honorarios legales por la gestión de pago de tasa única adelantado para la obtención del beneficio del 25% de descuento",1.00,50.00,,1,NULL,Honorarios
37573,1970,estimate,"Pagos a Terceros","Pago de la Tasa Única 2024",1.00,400.00,,2,NULL,Gastos
37574,1970,estimate,"Pagos a Terceros","Pago de la Tasa Única 2025 con el 25% de descuento",1.00,300.00,,3,NULL,Gastos
37575,1971,estimate,"Honorarios Legales - Departamento Corporativo","Contrato de Iguala para el mes de Noviembre de 2023, en concepto de servicio de recepción y contestación de oficios para BANCO DAVIVIENDA (PANAMA), S.A.",1.00,2500.00,,1,0.00,Honorarios
37576,1972,estimate,"Honorarios Legales","Iguala mensual correspondiente al mes de Noviembre 2023",1.00,500.00,,1,0.00,Honorarios
37577,1973,estimate,"Honorarios Legales - Departamento Corporativo","Honorarios legales relacionados a iguala mensual o 'retainer' para el mes de Noviembre de 2023",1.00,1200.00,,1,0.00,Honorarios
37578,1974,estimate,"Honorarios Legales - Departamento Judicial","Honorarios Legales en concepto de 'Retainer' dentro del caso de David Pablo Solti Morales en concepto de seguimiento al Proceso de Visitas Internacionales que sigue en el Ministerio de Relaciones Exteriores. Correspondiente al mes de Noviembre 2023",1.00,425.00,,1,0.00,Honorarios
37579,1974,estimate,"Gastos Administrativos",,1.00,25.00,,2,0.00,Honorarios
37580,1975,estimate,"Honorarios Legales","Honorarios Legales en concepto de 'Contrato de Iguala o Retainer' para el mes de Noviembre 2023.",1.00,1750.00,,1,0.00,Honorarios
37583,1976,estimate,"Honorarios Legales","Honorarios Legales en concepto de 'Contrato de Iguala o Retainer' para el mes de Noviembre 2023.",1.00,500.00,,1,0.00,Honorarios
37584,1977,estimate,"Honorarios Legales","Honorarios Legales en concepto de 'Contrato de Iguala o Retainer' para el mes de Noviembre 2023.",1.00,600.00,,1,0.00,Honorarios
37585,1978,estimate,"Honorarios Legales - Veló Legal","Honorarios Legales por retainer mensual, en servicio que incluirá: <br />  - 2 llamadas mensuales con el equipo de FLUYAPP para administración general de asuntos legales.<br />  - Comunicación, coordinación y supervisión de asuntos legales con gerencia.<br />  - Administración de un Dashboard Legal para tener a equipo de FLUYAPP actualizado y coordinado en sus asuntos locales y regionales manejados por Veló Legal.<br />  - Contrato de Servicios de Retainer acompañará esta propuesta detallando el alcance del retainer, sin limitación de horas en los rubros especificados. <br />  - Descuento de 20% en servicios legales.<br />  Mes de Noviembre",1.00,750.00,,1,0.00,Honorarios
37586,6077,invoice,"Honorarios Legales Departamento Derecho Laboral","Honorarios Legales por conversaciones sostenidas con abogado de Lorena Calvo (2 horas estimado)",1.00,450.00,,1,100.00,Honorarios
37587,6077,invoice,"Honorarios Legales Departamento Derecho Laboral","Honorarios Legales por atención de citación ante el Departamento de Conciliación Individual del MITRADEL (2 horas estimado)",1.00,450.00,,2,125.00,Honorarios
37588,6077,invoice,"Gastos Administrativos",,1.00,15.00,,3,0.00,Gastos
37589,6078,invoice,"Honorarios Legales - Departamento Corporativo","Honorarios legales por la gestión de pago de tasa única adelantado para la obtención del beneficio del 25% de descuento",1.00,50.00,,1,0.00,Honorarios
37590,6078,invoice,"Pagos a Terceros","Pago de la Tasa Única 2024",1.00,400.00,,2,0.00,Gastos
37591,6078,invoice,"Pagos a Terceros","Pago de la Tasa Única 2025 con el 25% de descuento",1.00,300.00,,3,0.00,Gastos
37599,1979,estimate,"Honorarios Legales - Departamento de Recuperación de Activos","Gestión y manejo de Cobro Extrajudicial a MEJORES ACABADOS, S.A.<br />  $350.00 29/09/2023 | Abono 2",1.00,42.00,,1,0.00,Honorarios
37600,1979,estimate,"Honorarios Legales - Departamento de Recuperación de Activos","Gestión y manejo de Cobro Extrajudicial a MEJORES ACABADOS, S.A.<br />  $300.00 01/11/2023 | Abono 3",1.00,36.00,,2,NULL,Honorarios
37601,6079,invoice,"Honorarios Legales - Departamento de Recuperación de Activos","Gestión y manejo de Cobro Extrajudicial a MEJORES ACABADOS, S.A.<br />  $350.00 29/09/2023 | Abono 2",1.00,42.00,,1,0.00,Honorarios
37602,6079,invoice,"Honorarios Legales - Departamento de Recuperación de Activos","Gestión y manejo de Cobro Extrajudicial a MEJORES ACABADOS, S.A.<br />  $300.00 01/11/2023 | Abono 3",1.00,36.00,,2,0.00,Honorarios
37603,1980,estimate,"Honorarios Legales - Departamento de Recuperación de Activos","Carta de Cobro Extrajudicial a COBISA CONSTRUCCIONES, S.A.<br />  ",1.00,150.00,,1,0.00,Honorarios
37605,1981,estimate,"Atención a:","Ekatherina De León Zorita",1.00,0.00,,1,0.00,Honorarios
37606,1981,estimate,"Pagos a Terceros","Gastos iniciales dentro del Proceso Ejecutivo Hipotecario de Bien Inmueble interpuesto por BANCO GENERAL, S.A. vs. JOSE CUBILLA ORTIZ y RUBY ASTEVIA ORTEGA AGUILAR (Finca No. 194408)",1.00,175.00,,2,0.00,Gastos
37615,1982,estimate,"Legal Fees - Corporate Department","Legal fees for execution of 2 legal opinions",1.00,300.00,,1,NULL,Gastos
37616,1982,estimate,"Expenses - Notary Public and Apostille","Fees collected by Notary Public and Ministry of Foreign Relations in Panama for authentication and apostille of documents",2.00,15.00,,2,NULL,Gastos
37617,1982,estimate,"Administrative Expenses",,1.00,35.00,,3,NULL,Honorarios
37618,1982,estimate,Expenses,"International Courier Service",1.00,85.00,,4,NULL,Gastos
37619,1982,estimate,"Legal Fees - Administrative Department","Legal fees for apostille of Legal Opinions",2.00,50.00,,5,NULL,Honorarios
37620,1983,estimate,"Honorarios Legales - Departamento de Recuperación de Activos","Honorarios Legales correspondientes al 6% en concepto de adjudicación definitiva dentro del Proceso Ejecutivo Hipotecario de Bien Inmueble iniciado por BANESCO (PANAMA), S.A. vs. EDWIN PAULINO CAMARGO",1.00,17750.92,,1,NULL,Honorarios
37621,1983,estimate,"Pagos a Terceros","En concepto de obtención de NIT de la Finca No. 47930 propiedad de EDWIN PAULINO CAMARGO",1.00,120.00,,2,NULL,Gastos
37622,1982,estimate,"Banking Fees",,1.00,15.18,,6,NULL,Gastos
37631,1984,estimate,"Honorarios Legales - Departamento de Recuperación de Activos","Honorarios Legales correspondientes al 6% en concepto de adjudicación definitiva dentro del Proceso Ejecutivo Hipotecario de Bien Inmueble iniciado por BANESCO (PANAMA), S.A. vs. JAMES MUÑIZ",1.00,13009.85,,1,0.00,Honorarios
37632,1984,estimate,"Pagos a Terceros","En concepto de obtención de paz y salvo de IDAAN y Aseo",1.00,2.00,,2,0.00,Gastos
37633,1984,estimate,"Pagos a Terceros","En concepto de autenticación de paz y salvo de cuotas de mantenimiento del P.H. Tao Tower Corp.",1.00,6.00,,3,NULL,Gastos
37634,6080,invoice,"Atención a:","Ekatherina De León Zorita",1.00,0.00,,1,0.00,Honorarios
37635,6080,invoice,"Pagos a Terceros","Gastos iniciales dentro del Proceso Ejecutivo Hipotecario de Bien Inmueble interpuesto por BANCO GENERAL, S.A. vs. JOSE CUBILLA ORTIZ y RUBY ASTEVIA ORTEGA AGUILAR (Finca No. 194408)",1.00,175.00,,2,0.00,Gastos
37636,6081,invoice,"Legal Fees - Corporate Department","Legal fees for execution of 2 legal opinions",1.00,300.00,,1,0.00,Gastos
37637,6081,invoice,"Expenses - Notary Public and Apostille","Fees collected by Notary Public and Ministry of Foreign Relations in Panama for authentication and apostille of documents",2.00,15.00,,2,0.00,Gastos
37638,6081,invoice,"Administrative Expenses",,1.00,35.00,,3,0.00,Honorarios
37639,6081,invoice,Expenses,"International Courier Service",1.00,85.00,,4,0.00,Gastos
37640,6081,invoice,"Legal Fees - Administrative Department","Legal fees for apostille of Legal Opinions",2.00,50.00,,5,0.00,Honorarios
37641,6081,invoice,"Banking Fees",,1.00,15.18,,6,0.00,Gastos
37642,6082,invoice,"Honorarios Legales - Departamento de Recuperación de Activos","Honorarios Legales correspondientes al 6% en concepto de adjudicación definitiva dentro del Proceso Ejecutivo Hipotecario de Bien Inmueble iniciado por BANESCO (PANAMA), S.A. vs. EDWIN PAULINO CAMARGO",1.00,17750.92,,1,0.00,Honorarios
37643,6082,invoice,"Pagos a Terceros","En concepto de obtención de NIT de la Finca No. 47930 propiedad de EDWIN PAULINO CAMARGO",1.00,120.00,,2,0.00,Gastos
37644,6083,invoice,"Honorarios Legales - Departamento de Recuperación de Activos","Honorarios Legales correspondientes al 6% en concepto de adjudicación definitiva dentro del Proceso Ejecutivo Hipotecario de Bien Inmueble iniciado por BANESCO (PANAMA), S.A. vs. JAMES MUÑIZ",1.00,13009.85,,1,0.00,Honorarios
37645,6083,invoice,"Pagos a Terceros","En concepto de obtención de paz y salvo de IDAAN y Aseo",1.00,2.00,,2,0.00,Gastos
37646,6083,invoice,"Pagos a Terceros","En concepto de autenticación de paz y salvo de cuotas de mantenimiento del P.H. Tao Tower Corp.",1.00,6.00,,3,0.00,Gastos
37670,1985,estimate,"Gastos Administrativos","Gastos iniciales del Proceso Ejecutivo Simple con Acción de Secuestro interpuesto por BANESCO (PANAMA), S.A. vs BELINA IMPORTACIÓN PANAMÁ.",1.00,175.00,,1,0.00,Gastos
37671,1985,estimate,"Pagos a Terceros","Certificado de sociedad BELINA IMPORTACIÓN PANAMÁ en Registro Público por acción de secuestro.",1.00,40.00,,2,0.00,Gastos
37683,1986,estimate,"Honorarios Legales - Departamento Judicial","Honorarios Legales en concepto de admisión de secuestro dentro del Proceso Ordinario de Mayor Cuantía con Acción de Secuestro iniciado por INVERSIONES RIVERA,<br />  S.A. vs. FRANKLIN BARKEMA y la sociedad JULMABAMA, S.A.",1.00,916.00,,1,0.00,Honorarios
37684,1986,estimate,"Pagos a Terceros","Mensajería por Oficios",1.00,270.00,,2,0.00,Gastos
37687,1965,estimate,"Pagos a Terceros","En concepto de Uber por contestación de denuncia laboral interpuesta por Halfid Urrieta el día 14 de septiembre de 2023.",1.00,4.33,,2,NULL,Gastos
37698,1987,estimate,"Honorarios Legales - Departamento de Recuperación de Activos","Honorarios legales correspondiente a la Etapa 3 dentro del Proceso Ejecutivo Hipotecario de Bien Inmueble interpuesto por BANCO GENERAL vs DAMARIS OMAIRA MARTINEZ GONZALEZ Y JUAN ARIEL GOMEZ GONZALEZ (No. de Operación 0791060657148); por instrucciones giradas el día 26 de octubre de 2023.",1.00,2000.00,,2,0.00,Honorarios
37699,1988,estimate,"Honorarios Legales - Departamento de Recuperación de Activos","Honorarios legales correspondiente a la Etapa 3 dentro del Proceso Ejecutivo Hipotecario de Bien Inmueble interpuesto por BANCO GENERAL vs  ARMANDO VALENTINO GILL ALVAREZ (Céd 8-824-95 , No. de Operación 0791060304526) Finca No. 449614; por instrucciones giradas el día 23 de octubre de 2023.",1.00,500.00,,2,0.00,Honorarios
37700,1989,estimate,"Honorarios Legales - Departamento de Recuperación de Activos","Honorarios legales correspondiente a la Etapa 3 dentro del Proceso Ejecutivo Hipotecario de Bien Inmueble interpuesto por BANCO GENERAL vs JULISSA MARICEL ESCUDERO TREJOS (Cédula 8-487-861) Y LUIS CARLOS BATISTA CONCEPCION (Cédula 8-726-1153); por instrucciones giradas el día 2 de noviembre de 2023.",1.00,1000.00,,2,0.00,Honorarios
37701,1987,estimate,"Atención a:","Ekatherina De León Zorita",1.00,0.00,,1,NULL,Honorarios
