id,line_item_id,line_item_taxable_id,line_item_taxable_type,rate,name
14566,34824,5745,invoice,7.00,I.T.B.M.S
14568,34826,1626,estimate,7.00,I.T.B.M.S
14572,34841,1628,estimate,-3.50,Agente Retenedor
14573,34841,1628,estimate,7.00,I.T.B.M.S
14574,34842,1629,estimate,-3.50,Agente Retenedor
14575,34842,1629,estimate,7.00,I.T.B.M.S
14576,34846,5746,invoice,-3.50,Agente Retenedor
14577,34846,5746,invoice,7.00,I.T.B.M.S
14578,34847,5747,invoice,-3.50,Agente Retenedor
14579,34847,5747,invoice,7.00,I.T.B.M.S
14580,34849,5748,invoice,7.00,I.T.B.M.S
14597,34883,5749,invoice,7.00,I.T.B.M.S
14598,34891,5750,invoice,7.00,I.T.B.M.S
14599,34899,5755,invoice,7.00,I.T.B.M.S
14600,34899,5755,invoice,-3.50,Agente Retenedor
14601,34904,5758,invoice,7.00,I.T.B.M.S
14602,34905,1633,estimate,7.00,I.T.B.M.S
14603,34909,5759,invoice,7.00,I.T.B.M.S
14604,34919,1640,estimate,7.00,I.T.B.M.S
14605,34923,1641,estimate,7.00,I.T.B.M.S
14606,34924,1642,estimate,7.00,I.T.B.M.S
14607,34925,1643,estimate,7.00,I.T.B.M.S
14608,34926,1644,estimate,7.00,I.T.B.M.S
14609,34927,1645,estimate,7.00,I.T.B.M.S
14621,34959,1646,estimate,7.00,I.T.B.M.S
14622,34960,1647,estimate,7.00,I.T.B.M.S
14623,34962,1648,estimate,7.00,I.T.B.M.S
14627,34972,1649,estimate,7.00,I.T.B.M.S
14628,34973,1649,estimate,7.00,I.T.B.M.S
14631,34981,1650,estimate,7.00,I.T.B.M.S
14644,35002,1651,estimate,7.00,I.T.B.M.S
14646,35014,5767,invoice,7.00,I.T.B.M.S
14647,35015,5768,invoice,7.00,I.T.B.M.S
14648,35016,5769,invoice,7.00,I.T.B.M.S
14649,35017,5770,invoice,7.00,I.T.B.M.S
14650,35018,5771,invoice,7.00,I.T.B.M.S
14651,35019,5772,invoice,7.00,I.T.B.M.S
14652,35020,5773,invoice,7.00,I.T.B.M.S
14658,35034,5774,invoice,7.00,I.T.B.M.S
14659,35035,5774,invoice,7.00,I.T.B.M.S
14660,35038,5775,invoice,7.00,I.T.B.M.S
14666,35051,1653,estimate,7.00,I.T.B.M.S
14667,35052,1654,estimate,7.00,I.T.B.M.S
14668,35054,1655,estimate,7.00,I.T.B.M.S
14669,35057,1656,estimate,7.00,I.T.B.M.S
14670,35059,1657,estimate,7.00,I.T.B.M.S
14671,35060,1658,estimate,7.00,I.T.B.M.S
14672,35062,1659,estimate,7.00,I.T.B.M.S
14673,35064,1660,estimate,7.00,I.T.B.M.S
14674,35066,1661,estimate,7.00,I.T.B.M.S
14675,35067,1662,estimate,-3.50,Agente Retenedor
14676,35067,1662,estimate,7.00,I.T.B.M.S
14677,35068,1663,estimate,7.00,I.T.B.M.S
14678,35069,1663,estimate,7.00,I.T.B.M.S
14679,35070,1663,estimate,7.00,I.T.B.M.S
14680,35071,1664,estimate,7.00,I.T.B.M.S
14681,35072,1665,estimate,7.00,I.T.B.M.S
14682,35073,1666,estimate,7.00,I.T.B.M.S
14683,35075,1667,estimate,7.00,I.T.B.M.S
14684,35078,1668,estimate,7.00,I.T.B.M.S
14685,35079,1669,estimate,7.00,I.T.B.M.S
14686,35080,1670,estimate,7.00,I.T.B.M.S
14687,35086,5777,invoice,7.00,I.T.B.M.S
14688,35090,5778,invoice,7.00,I.T.B.M.S
14689,35091,5779,invoice,7.00,I.T.B.M.S
14690,35093,5780,invoice,7.00,I.T.B.M.S
14691,35095,5781,invoice,7.00,I.T.B.M.S
14692,35097,5782,invoice,7.00,I.T.B.M.S
14693,35099,5783,invoice,7.00,I.T.B.M.S
14694,35101,5784,invoice,7.00,I.T.B.M.S
14695,35103,5785,invoice,7.00,I.T.B.M.S
14696,35104,5786,invoice,-3.50,Agente Retenedor
14697,35104,5786,invoice,7.00,I.T.B.M.S
14698,35105,5787,invoice,7.00,I.T.B.M.S
14699,35106,5788,invoice,7.00,I.T.B.M.S
14700,35107,5789,invoice,7.00,I.T.B.M.S
14701,35109,5790,invoice,7.00,I.T.B.M.S
14702,35112,5791,invoice,7.00,I.T.B.M.S
14703,35113,5792,invoice,7.00,I.T.B.M.S
14704,35114,5793,invoice,7.00,I.T.B.M.S
14707,35128,1672,estimate,7.00,I.T.B.M.S
14708,35135,1673,estimate,7.00,I.T.B.M.S
14718,35165,1674,estimate,7.00,I.T.B.M.S
14719,35169,1674,estimate,7.00,I.T.B.M.S
14720,35170,1674,estimate,7.00,I.T.B.M.S
14721,35172,1674,estimate,7.00,I.T.B.M.S
14722,35173,1674,estimate,7.00,I.T.B.M.S
14723,35179,5795,invoice,7.00,I.T.B.M.S
14724,35185,5796,invoice,7.00,I.T.B.M.S
14725,35189,5796,invoice,7.00,I.T.B.M.S
14726,35190,5796,invoice,7.00,I.T.B.M.S
14727,35192,5796,invoice,7.00,I.T.B.M.S
14728,35193,5796,invoice,7.00,I.T.B.M.S
14729,35209,5797,invoice,7.00,I.T.B.M.S
14730,35221,1677,estimate,7.00,I.T.B.M.S
14731,35222,5800,invoice,7.00,I.T.B.M.S
14734,35230,1678,estimate,7.00,I.T.B.M.S
14735,35235,1679,estimate,7.00,I.T.B.M.S
14736,35236,1679,estimate,7.00,I.T.B.M.S
14737,35248,1681,estimate,7.00,I.T.B.M.S
14743,35254,1682,estimate,7.00,I.T.B.M.S
14744,35255,1683,estimate,7.00,I.T.B.M.S
14745,35256,1684,estimate,-3.50,Agente Retenedor
14746,35256,1684,estimate,7.00,I.T.B.M.S
14749,35261,1685,estimate,7.00,I.T.B.M.S
14750,35265,1687,estimate,7.00,I.T.B.M.S
14751,35269,5801,invoice,7.00,I.T.B.M.S
14752,35274,5802,invoice,7.00,I.T.B.M.S
14753,35275,5802,invoice,7.00,I.T.B.M.S
14755,35289,5804,invoice,7.00,I.T.B.M.S
14756,35293,5806,invoice,7.00,I.T.B.M.S
14760,35305,5807,invoice,7.00,I.T.B.M.S
14761,35306,5808,invoice,7.00,I.T.B.M.S
14762,35307,5809,invoice,-3.50,Agente Retenedor
14763,35307,5809,invoice,7.00,I.T.B.M.S
14765,35315,1690,estimate,7.00,I.T.B.M.S
14768,35321,5812,invoice,7.00,I.T.B.M.S
14769,35324,1691,estimate,7.00,I.T.B.M.S
14773,35333,1692,estimate,7.00,I.T.B.M.S
14774,35337,5813,invoice,7.00,I.T.B.M.S
14776,35348,5814,invoice,7.00,I.T.B.M.S
14783,35367,1694,estimate,7.00,I.T.B.M.S
14784,35368,1695,estimate,7.00,I.T.B.M.S
14785,35369,1696,estimate,7.00,I.T.B.M.S
14786,35370,1697,estimate,7.00,I.T.B.M.S
14791,35386,1699,estimate,-3.50,Agente Retenedor
14792,35386,1699,estimate,7.00,I.T.B.M.S
14793,35391,1700,estimate,7.00,I.T.B.M.S
14796,35400,5818,invoice,-3.50,Agente Retenedor
14797,35400,5818,invoice,7.00,I.T.B.M.S
14798,35405,5819,invoice,7.00,I.T.B.M.S
14799,35408,1702,estimate,7.00,I.T.B.M.S
14800,35409,1702,estimate,7.00,I.T.B.M.S
14801,35412,5820,invoice,7.00,I.T.B.M.S
14802,35413,5820,invoice,7.00,I.T.B.M.S
14803,35416,1703,estimate,7.00,I.T.B.M.S
14804,35417,1704,estimate,7.00,I.T.B.M.S
14805,35418,1704,estimate,7.00,I.T.B.M.S
14806,35422,5821,invoice,7.00,I.T.B.M.S
14807,35423,5821,invoice,7.00,I.T.B.M.S
14809,35436,1705,estimate,7.00,I.T.B.M.S
14810,35445,1706,estimate,7.00,I.T.B.M.S
14813,35449,1707,estimate,7.00,I.T.B.M.S
14814,35450,1707,estimate,7.00,I.T.B.M.S
14820,35474,1710,estimate,7.00,I.T.B.M.S
14825,35498,1711,estimate,-3.50,Agente Retenedor
14826,35498,1711,estimate,7.00,I.T.B.M.S
14827,35500,5822,invoice,7.00,I.T.B.M.S
14828,35514,5824,invoice,7.00,I.T.B.M.S
14829,35519,5825,invoice,-3.50,Agente Retenedor
14830,35519,5825,invoice,7.00,I.T.B.M.S
14831,35522,1712,estimate,-3.50,Agente Retenedor
14832,35522,1712,estimate,7.00,I.T.B.M.S
14833,35523,1713,estimate,-3.50,Agente Retenedor
14834,35523,1713,estimate,7.00,I.T.B.M.S
14837,35529,1715,estimate,7.00,I.T.B.M.S
14838,35534,1715,estimate,7.00,I.T.B.M.S
14839,35535,1715,estimate,7.00,I.T.B.M.S
14843,35543,5827,invoice,7.00,I.T.B.M.S
14844,35548,5827,invoice,7.00,I.T.B.M.S
14845,35549,5827,invoice,7.00,I.T.B.M.S
14846,35550,1716,estimate,-3.50,Agente Retenedor
14847,35550,1716,estimate,7.00,I.T.B.M.S
14848,35551,5828,invoice,7.00,I.T.B.M.S
14852,35563,5829,invoice,-3.50,Agente Retenedor
14853,35563,5829,invoice,7.00,I.T.B.M.S
14854,35564,5830,invoice,-3.50,Agente Retenedor
14855,35564,5830,invoice,7.00,I.T.B.M.S
14856,35566,5831,invoice,-3.50,Agente Retenedor
14857,35566,5831,invoice,7.00,I.T.B.M.S
14858,35569,5833,invoice,7.00,I.T.B.M.S
14859,35570,5834,invoice,7.00,I.T.B.M.S
14860,35571,5835,invoice,7.00,I.T.B.M.S
14861,35572,5836,invoice,7.00,I.T.B.M.S
14862,35573,5837,invoice,7.00,I.T.B.M.S
14863,35583,1721,estimate,-3.50,Agente Retenedor
14864,35583,1721,estimate,7.00,I.T.B.M.S
14865,35584,1722,estimate,7.00,I.T.B.M.S
14866,35590,1723,estimate,7.00,I.T.B.M.S
14867,35592,1724,estimate,7.00,I.T.B.M.S
14868,35596,1725,estimate,7.00,I.T.B.M.S
14869,35597,1725,estimate,7.00,I.T.B.M.S
14870,35603,5841,invoice,7.00,I.T.B.M.S
14872,35612,5842,invoice,7.00,I.T.B.M.S
14873,35614,5843,invoice,7.00,I.T.B.M.S
14874,35618,5844,invoice,7.00,I.T.B.M.S
14875,35619,5844,invoice,7.00,I.T.B.M.S
14876,35625,1726,estimate,7.00,I.T.B.M.S
14877,35627,1727,estimate,-3.50,Agente Retenedor
14878,35627,1727,estimate,7.00,I.T.B.M.S
14881,35638,5845,invoice,-3.50,Agente Retenedor
14882,35638,5845,invoice,7.00,I.T.B.M.S
14889,35652,5846,invoice,7.00,I.T.B.M.S
14890,35654,1728,estimate,7.00,I.T.B.M.S
14891,35656,1729,estimate,7.00,I.T.B.M.S
14892,35674,1731,estimate,7.00,I.T.B.M.S
14893,35675,5847,invoice,7.00,I.T.B.M.S
14894,35679,5847,invoice,7.00,I.T.B.M.S
14895,35680,5847,invoice,7.00,I.T.B.M.S
14896,35682,5847,invoice,7.00,I.T.B.M.S
14897,35687,5848,invoice,7.00,I.T.B.M.S
14898,35691,5848,invoice,7.00,I.T.B.M.S
14903,35705,1732,estimate,7.00,I.T.B.M.S
14904,35710,5849,invoice,7.00,I.T.B.M.S
14906,35725,5851,invoice,7.00,I.T.B.M.S
14907,35727,1733,estimate,7.00,I.T.B.M.S
14908,35730,5852,invoice,7.00,I.T.B.M.S
14914,35759,1735,estimate,7.00,I.T.B.M.S
14921,35803,1741,estimate,7.00,I.T.B.M.S
14923,35832,5857,invoice,7.00,I.T.B.M.S
14924,35833,1744,estimate,7.00,I.T.B.M.S
14925,35852,5862,invoice,7.00,I.T.B.M.S
14926,35856,5863,invoice,7.00,I.T.B.M.S
14936,35877,1745,estimate,7.00,I.T.B.M.S
14937,35878,5864,invoice,7.00,I.T.B.M.S
14938,35880,1746,estimate,7.00,I.T.B.M.S
14939,35881,5865,invoice,7.00,I.T.B.M.S
14940,35882,5865,invoice,7.00,I.T.B.M.S
14941,35883,1448,estimate,7.00,I.T.B.M.S
14942,35884,1448,estimate,7.00,I.T.B.M.S
14947,35889,1747,estimate,7.00,I.T.B.M.S
14948,35890,5866,invoice,7.00,I.T.B.M.S
14949,35891,1748,estimate,7.00,I.T.B.M.S
14953,35905,1750,estimate,7.00,I.T.B.M.S
14954,35910,5867,invoice,7.00,I.T.B.M.S
14955,35916,5868,invoice,7.00,I.T.B.M.S
14970,35944,1753,estimate,7.00,I.T.B.M.S
14971,35946,1753,estimate,7.00,I.T.B.M.S
14972,35949,1754,estimate,7.00,I.T.B.M.S
14973,35951,1754,estimate,7.00,I.T.B.M.S
14974,35956,5872,invoice,7.00,I.T.B.M.S
14975,35958,5872,invoice,7.00,I.T.B.M.S
14976,35962,5873,invoice,7.00,I.T.B.M.S
14977,35964,5873,invoice,7.00,I.T.B.M.S
14978,35968,1755,estimate,7.00,I.T.B.M.S
14979,35969,1756,estimate,7.00,I.T.B.M.S
14980,35977,5874,invoice,7.00,I.T.B.M.S
14981,35978,1757,estimate,7.00,I.T.B.M.S
14982,35979,1757,estimate,7.00,I.T.B.M.S
14988,35992,5875,invoice,7.00,I.T.B.M.S
14989,35993,5875,invoice,7.00,I.T.B.M.S
14990,35995,1758,estimate,7.00,I.T.B.M.S
14991,35999,5876,invoice,7.00,I.T.B.M.S
14993,36006,1759,estimate,7.00,I.T.B.M.S
14994,36009,5877,invoice,7.00,I.T.B.M.S
14996,36014,1756,estimate,7.00,I.T.B.M.S
15002,36043,1761,estimate,7.00,I.T.B.M.S
15003,36051,5878,invoice,7.00,I.T.B.M.S
15004,36052,5878,invoice,7.00,I.T.B.M.S
15005,36053,5878,invoice,7.00,I.T.B.M.S
15006,36058,5880,invoice,7.00,I.T.B.M.S
15007,36060,5881,invoice,7.00,I.T.B.M.S
15008,36062,1762,estimate,7.00,I.T.B.M.S
15009,36063,1762,estimate,7.00,I.T.B.M.S
15010,36065,5882,invoice,7.00,I.T.B.M.S
15011,36066,5882,invoice,7.00,I.T.B.M.S
15014,36070,1763,estimate,7.00,I.T.B.M.S
15015,36071,5883,invoice,7.00,I.T.B.M.S
15016,36072,5884,invoice,7.00,I.T.B.M.S
15017,36073,5884,invoice,7.00,I.T.B.M.S
15022,36094,1769,estimate,7.00,I.T.B.M.S
15025,36101,1770,estimate,7.00,I.T.B.M.S
15028,36108,5886,invoice,-3.50,Agente Retenedor
15029,36108,5886,invoice,7.00,I.T.B.M.S
15030,36109,1771,estimate,7.00,I.T.B.M.S
15031,36110,5887,invoice,7.00,I.T.B.M.S
15032,36111,1772,estimate,7.00,I.T.B.M.S
15033,36112,5888,invoice,7.00,I.T.B.M.S
15034,36113,5889,invoice,7.00,I.T.B.M.S
15035,36114,1773,estimate,7.00,I.T.B.M.S
15036,36115,5890,invoice,7.00,I.T.B.M.S
15037,36116,5891,invoice,7.00,I.T.B.M.S
15038,36117,1774,estimate,7.00,I.T.B.M.S
15039,36118,1775,estimate,7.00,I.T.B.M.S
15040,36119,5892,invoice,7.00,I.T.B.M.S
15042,36121,1776,estimate,7.00,I.T.B.M.S
15043,36122,1777,estimate,7.00,I.T.B.M.S
15047,36129,5893,invoice,7.00,I.T.B.M.S
15048,36130,5894,invoice,7.00,I.T.B.M.S
15049,36131,5895,invoice,7.00,I.T.B.M.S
15050,36132,5896,invoice,7.00,I.T.B.M.S
15051,36133,5897,invoice,7.00,I.T.B.M.S
15052,36134,5898,invoice,7.00,I.T.B.M.S
15053,36136,1779,estimate,7.00,I.T.B.M.S
15061,36164,1781,estimate,7.00,I.T.B.M.S
15062,36169,1782,estimate,7.00,I.T.B.M.S
15063,36174,1783,estimate,7.00,I.T.B.M.S
15065,36183,5899,invoice,7.00,I.T.B.M.S
15066,36188,5900,invoice,7.00,I.T.B.M.S
15067,36193,5901,invoice,7.00,I.T.B.M.S
15072,36216,1784,estimate,7.00,I.T.B.M.S
15073,36217,1784,estimate,7.00,I.T.B.M.S
15074,36225,5902,invoice,7.00,I.T.B.M.S
15075,36226,5902,invoice,7.00,I.T.B.M.S
15076,36249,1788,estimate,-3.50,Agente Retenedor
15077,36249,1788,estimate,7.00,I.T.B.M.S
15078,36250,1788,estimate,-3.50,Agente Retenedor
15079,36250,1788,estimate,7.00,I.T.B.M.S
15080,36251,1789,estimate,7.00,I.T.B.M.S
15081,36258,1790,estimate,7.00,I.T.B.M.S
15082,36259,1790,estimate,7.00,I.T.B.M.S
15083,36260,1790,estimate,7.00,I.T.B.M.S
15084,36265,1791,estimate,7.00,I.T.B.M.S
15095,36304,1793,estimate,7.00,I.T.B.M.S
15096,36305,5905,invoice,7.00,I.T.B.M.S
15097,36311,1794,estimate,7.00,I.T.B.M.S
15099,36318,1795,estimate,7.00,I.T.B.M.S
15101,36323,5906,invoice,7.00,I.T.B.M.S
15102,36328,5907,invoice,7.00,I.T.B.M.S
15104,36342,1799,estimate,-3.50,Agente Retenedor
15105,36342,1799,estimate,7.00,I.T.B.M.S
15106,36350,5911,invoice,7.00,I.T.B.M.S
15107,36351,5911,invoice,7.00,I.T.B.M.S
15108,36352,5911,invoice,7.00,I.T.B.M.S
15109,36357,5912,invoice,7.00,I.T.B.M.S
15110,36358,5913,invoice,-3.50,Agente Retenedor
15111,36358,5913,invoice,7.00,I.T.B.M.S
15112,36359,5913,invoice,-3.50,Agente Retenedor
15113,36359,5913,invoice,7.00,I.T.B.M.S
15114,36360,5914,invoice,-3.50,Agente Retenedor
15115,36360,5914,invoice,7.00,I.T.B.M.S
15116,36362,1800,estimate,7.00,I.T.B.M.S
15117,36363,1800,estimate,7.00,I.T.B.M.S
15118,36364,1800,estimate,7.00,I.T.B.M.S
15119,36365,1800,estimate,7.00,I.T.B.M.S
15120,36366,1800,estimate,7.00,I.T.B.M.S
15121,36367,1800,estimate,7.00,I.T.B.M.S
15122,36368,1800,estimate,7.00,I.T.B.M.S
15123,36369,1800,estimate,7.00,I.T.B.M.S
15124,36370,1800,estimate,7.00,I.T.B.M.S
15137,36410,1801,estimate,7.00,I.T.B.M.S
15138,36411,1802,estimate,7.00,I.T.B.M.S
15139,36414,1803,estimate,7.00,I.T.B.M.S
15140,36415,1804,estimate,7.00,I.T.B.M.S
15141,36417,1805,estimate,7.00,I.T.B.M.S
15142,36419,1806,estimate,7.00,I.T.B.M.S
15143,36421,1807,estimate,7.00,I.T.B.M.S
15144,36423,1808,estimate,7.00,I.T.B.M.S
15145,36425,1809,estimate,7.00,I.T.B.M.S
15146,36427,1810,estimate,7.00,I.T.B.M.S
15147,36428,1811,estimate,-3.50,Agente Retenedor
15148,36428,1811,estimate,7.00,I.T.B.M.S
15149,36429,1812,estimate,7.00,I.T.B.M.S
15150,36430,1813,estimate,7.00,I.T.B.M.S
15151,36431,1814,estimate,7.00,I.T.B.M.S
15152,36432,1815,estimate,7.00,I.T.B.M.S
15153,36434,1816,estimate,7.00,I.T.B.M.S
15154,36437,1817,estimate,7.00,I.T.B.M.S
15155,36438,1818,estimate,7.00,I.T.B.M.S
15156,36439,1819,estimate,7.00,I.T.B.M.S
15157,36444,1820,estimate,7.00,I.T.B.M.S
15158,36445,5915,invoice,7.00,I.T.B.M.S
15159,36446,5916,invoice,7.00,I.T.B.M.S
15160,36447,5917,invoice,7.00,I.T.B.M.S
15161,36449,5918,invoice,7.00,I.T.B.M.S
15162,36451,5919,invoice,7.00,I.T.B.M.S
15163,36453,5920,invoice,7.00,I.T.B.M.S
15164,36455,5921,invoice,7.00,I.T.B.M.S
15165,36456,5922,invoice,-3.50,Agente Retenedor
15166,36456,5922,invoice,7.00,I.T.B.M.S
15167,36457,5923,invoice,7.00,I.T.B.M.S
15168,36458,5924,invoice,7.00,I.T.B.M.S
15169,36459,5925,invoice,7.00,I.T.B.M.S
15171,36468,5926,invoice,7.00,I.T.B.M.S
15172,36471,5927,invoice,7.00,I.T.B.M.S
15173,36472,5928,invoice,7.00,I.T.B.M.S
15174,36473,5929,invoice,7.00,I.T.B.M.S
15175,36474,5930,invoice,7.00,I.T.B.M.S
15180,36486,1821,estimate,7.00,I.T.B.M.S
15181,36487,1821,estimate,7.00,I.T.B.M.S
15182,36488,1822,estimate,-3.50,Agente Retenedor
15183,36488,1822,estimate,7.00,I.T.B.M.S
15186,36500,1824,estimate,7.00,I.T.B.M.S
15187,36504,1825,estimate,7.00,I.T.B.M.S
15190,36517,1826,estimate,7.00,I.T.B.M.S
15191,36521,1827,estimate,7.00,I.T.B.M.S
15192,36544,1831,estimate,7.00,I.T.B.M.S
15193,36545,1831,estimate,7.00,I.T.B.M.S
15194,36550,1832,estimate,7.00,I.T.B.M.S
15195,36551,1833,estimate,7.00,I.T.B.M.S
15196,36552,1834,estimate,7.00,I.T.B.M.S
15197,36553,1835,estimate,7.00,I.T.B.M.S
15198,36554,1831,estimate,7.00,I.T.B.M.S
15199,36555,1836,estimate,7.00,I.T.B.M.S
15200,36556,1837,estimate,7.00,I.T.B.M.S
15204,36569,5936,invoice,7.00,I.T.B.M.S
15205,36570,5937,invoice,7.00,I.T.B.M.S
15206,36571,5938,invoice,7.00,I.T.B.M.S
15207,36572,5938,invoice,7.00,I.T.B.M.S
15208,36573,5938,invoice,7.00,I.T.B.M.S
15209,36587,5941,invoice,7.00,I.T.B.M.S
15210,36598,5943,invoice,7.00,I.T.B.M.S
15211,36599,5944,invoice,7.00,I.T.B.M.S
15212,36600,5945,invoice,7.00,I.T.B.M.S
15213,36601,5945,invoice,7.00,I.T.B.M.S
15214,36602,5946,invoice,7.00,I.T.B.M.S
15215,36603,5947,invoice,7.00,I.T.B.M.S
15216,36604,5948,invoice,-3.50,Agente Retenedor
15217,36604,5948,invoice,7.00,I.T.B.M.S
15218,36605,5949,invoice,7.00,I.T.B.M.S
15225,36623,1842,estimate,7.00,I.T.B.M.S
15226,36626,1843,estimate,7.00,I.T.B.M.S
15228,36638,5952,invoice,7.00,I.T.B.M.S
15229,36640,5953,invoice,7.00,I.T.B.M.S
15230,36642,5954,invoice,7.00,I.T.B.M.S
15231,36643,5955,invoice,7.00,I.T.B.M.S
15232,36650,5956,invoice,7.00,I.T.B.M.S
15233,36651,5956,invoice,7.00,I.T.B.M.S
15234,36652,5956,invoice,7.00,I.T.B.M.S
15235,36653,5956,invoice,7.00,I.T.B.M.S
15236,36654,5956,invoice,7.00,I.T.B.M.S
15237,36655,5956,invoice,7.00,I.T.B.M.S
15238,36656,5956,invoice,7.00,I.T.B.M.S
15239,36657,5956,invoice,7.00,I.T.B.M.S
15240,36658,5956,invoice,7.00,I.T.B.M.S
15242,36669,1844,estimate,7.00,I.T.B.M.S
15243,36671,5957,invoice,7.00,I.T.B.M.S
15246,36676,1845,estimate,7.00,I.T.B.M.S
15247,36680,1847,estimate,7.00,I.T.B.M.S
15250,36689,5958,invoice,7.00,I.T.B.M.S
15254,36700,1850,estimate,7.00,I.T.B.M.S
15255,36702,5960,invoice,7.00,I.T.B.M.S
15257,36709,5963,invoice,7.00,I.T.B.M.S
15258,36713,5964,invoice,7.00,I.T.B.M.S
15259,36718,5965,invoice,7.00,I.T.B.M.S
15260,36722,1851,estimate,7.00,I.T.B.M.S
15268,36734,1852,estimate,7.00,I.T.B.M.S
15269,36739,1852,estimate,7.00,I.T.B.M.S
15270,36744,5966,invoice,7.00,I.T.B.M.S
15271,36745,5967,invoice,7.00,I.T.B.M.S
15272,36750,5967,invoice,7.00,I.T.B.M.S
15273,36755,5968,invoice,7.00,I.T.B.M.S
15276,36767,1853,estimate,-3.50,Agente Retenedor
15277,36767,1853,estimate,7.00,I.T.B.M.S
15285,36808,1857,estimate,7.00,I.T.B.M.S
15286,36809,1857,estimate,7.00,I.T.B.M.S
15288,36812,1859,estimate,7.00,I.T.B.M.S
15291,36825,1861,estimate,7.00,I.T.B.M.S
15292,36830,1862,estimate,7.00,I.T.B.M.S
15297,36840,1864,estimate,7.00,I.T.B.M.S
15298,36841,1864,estimate,7.00,I.T.B.M.S
15301,36850,5979,invoice,7.00,I.T.B.M.S
15302,36851,5979,invoice,7.00,I.T.B.M.S
15319,36896,1871,estimate,7.00,I.T.B.M.S
15320,36900,5982,invoice,7.00,I.T.B.M.S
15323,36906,1872,estimate,7.00,I.T.B.M.S
15324,36907,1873,estimate,7.00,I.T.B.M.S
15325,36908,1874,estimate,7.00,I.T.B.M.S
15326,36909,5983,invoice,7.00,I.T.B.M.S
15327,36914,5984,invoice,7.00,I.T.B.M.S
15328,36918,5985,invoice,7.00,I.T.B.M.S
15329,36919,5986,invoice,7.00,I.T.B.M.S
15330,36920,5987,invoice,7.00,I.T.B.M.S
15336,36942,1875,estimate,7.00,I.T.B.M.S
15337,36946,1877,estimate,-3.50,Agente Retenedor
15338,36946,1877,estimate,7.00,I.T.B.M.S
15339,36947,1878,estimate,7.00,I.T.B.M.S
15340,36948,5988,invoice,7.00,I.T.B.M.S
15341,36949,5989,invoice,7.00,I.T.B.M.S
15342,36950,1879,estimate,7.00,I.T.B.M.S
15343,36951,1880,estimate,7.00,I.T.B.M.S
15352,36964,1881,estimate,7.00,I.T.B.M.S
15353,36965,1882,estimate,7.00,I.T.B.M.S
15358,36982,1883,estimate,-3.50,Agente Retenedor
15359,36982,1883,estimate,7.00,I.T.B.M.S
15360,36985,5990,invoice,7.00,I.T.B.M.S
15368,37000,1887,estimate,7.00,I.T.B.M.S
15370,37002,1888,estimate,7.00,I.T.B.M.S
15371,37003,5991,invoice,7.00,I.T.B.M.S
15372,37004,5992,invoice,7.00,I.T.B.M.S
15373,37005,1889,estimate,7.00,I.T.B.M.S
15374,37006,1889,estimate,7.00,I.T.B.M.S
15375,37009,5993,invoice,7.00,I.T.B.M.S
15376,37010,5994,invoice,-3.50,Agente Retenedor
15377,37010,5994,invoice,7.00,I.T.B.M.S
15378,37011,5995,invoice,7.00,I.T.B.M.S
15379,37012,5996,invoice,7.00,I.T.B.M.S
15380,37013,5996,invoice,7.00,I.T.B.M.S
15382,37019,1890,estimate,7.00,I.T.B.M.S
15383,37022,1891,estimate,-3.50,Agente Retenedor
15384,37022,1891,estimate,7.00,I.T.B.M.S
15385,37023,1892,estimate,-3.50,Agente Retenedor
15386,37023,1892,estimate,7.00,I.T.B.M.S
15387,37024,1893,estimate,-3.50,Agente Retenedor
15388,37024,1893,estimate,7.00,I.T.B.M.S
15389,37025,1894,estimate,-3.50,Agente Retenedor
15390,37025,1894,estimate,7.00,I.T.B.M.S
15391,37026,1895,estimate,-3.50,Agente Retenedor
15392,37026,1895,estimate,7.00,I.T.B.M.S
15393,37027,1896,estimate,-3.50,Agente Retenedor
15394,37027,1896,estimate,7.00,I.T.B.M.S
15395,37028,1897,estimate,-3.50,Agente Retenedor
15396,37028,1897,estimate,7.00,I.T.B.M.S
15397,37029,1898,estimate,-3.50,Agente Retenedor
15398,37029,1898,estimate,7.00,I.T.B.M.S
15401,37038,5997,invoice,7.00,I.T.B.M.S
15402,37041,5998,invoice,-3.50,Agente Retenedor
15403,37041,5998,invoice,7.00,I.T.B.M.S
15404,37042,5999,invoice,-3.50,Agente Retenedor
15405,37042,5999,invoice,7.00,I.T.B.M.S
15406,37043,6000,invoice,-3.50,Agente Retenedor
15407,37043,6000,invoice,7.00,I.T.B.M.S
15408,37044,6001,invoice,-3.50,Agente Retenedor
15409,37044,6001,invoice,7.00,I.T.B.M.S
15410,37045,6002,invoice,-3.50,Agente Retenedor
15411,37045,6002,invoice,7.00,I.T.B.M.S
15412,37046,6003,invoice,-3.50,Agente Retenedor
15413,37046,6003,invoice,7.00,I.T.B.M.S
15414,37047,6004,invoice,-3.50,Agente Retenedor
15415,37047,6004,invoice,7.00,I.T.B.M.S
15416,37048,6005,invoice,-3.50,Agente Retenedor
15417,37048,6005,invoice,7.00,I.T.B.M.S
15418,37049,6006,invoice,7.00,I.T.B.M.S
15419,37050,6007,invoice,7.00,I.T.B.M.S
15424,37062,1904,estimate,7.00,I.T.B.M.S
15425,37065,6009,invoice,7.00,I.T.B.M.S
15436,37092,1905,estimate,7.00,I.T.B.M.S
